"Reporter.Name"	"allData.replica1"	"allData.replica2"
"30175"	"tcruzi-20305"	17158.23	10154.52
"30449"	"tcruzi-20579"	216.17	398.19
"30575"	"tcruzi-20705"	2003.1	573.23
"30608"	"tcruzi-20738"	1834.74	5191.74
"30637"	"tcruzi-20767"	107.18	167.06
"30821"	"tcruzi-20951"	3132.99	1257.87
"30875"	"tcruzi-21005"	980.55	873.96
"30922"	"tcruzi-21052"	819.55	524.98
"31017"	"tcruzi-21147"	346.33	164.12
"31019"	"tcruzi-21149"	709.47	615.91
"31021"	"tcruzi-21151"	2428.06	1249.23
"31023"	"tcruzi-21153"	1264.22	769.32
"31024"	"tcruzi-21154"	2957.66	1644.9
"31025"	"tcruzi-21155"	2564.52	1256.46
"31028"	"tcruzi-21158"	2489.01	1586.06
"31029"	"tcruzi-21159"	1136.7	976.53
"31030"	"tcruzi-21160"	5442.91	1773.71
"31031"	"tcruzi-21161"	1027.33	635.53
"31052"	"tcruzi-21182"	945.59	467.89
"31204"	"tcruzi-21334"	4845.18	3747.71
"31205"	"tcruzi-21335"	1231.94	394.23
"31207"	"tcruzi-21337"	9331.03	8269.49
"31281"	"tcruzi-21411"	20447.59	13068.28
"31325"	"tcruzi-21455"	1057.83	241.23
"31376"	"tcruzi-21506"	1229.29	670.58
"31425"	"tcruzi-21555"	17323.29	13116.31
"31533"	"tcruzi-21663"	718.71	377.85
"31538"	"tcruzi-21668"	5175.18	1888.09
"31539"	"tcruzi-21669"	378.09	179.12
"31540"	"tcruzi-21670"	17544.4	11311.9
"31541"	"tcruzi-21671"	851.76	372.44
"31542"	"tcruzi-21672"	686.6	437.14
"31543"	"tcruzi-21673"	1525.47	667.52
"31544"	"tcruzi-21674"	20872.37	8426.86
"31561"	"tcruzi-21691"	10477.06	6075.25
"31610"	"tcruzi-21740"	479.04	320.2
"31726"	"tcruzi-21856"	21840.3	15366.7
"31740"	"tcruzi-21870"	1612.28	631.46
"31741"	"tcruzi-21871"	1544.16	690.59
"31775"	"tcruzi-21905"	19567.77	18972.68
"31829"	"tcruzi-21959"	104.48	207.11
"31900"	"tcruzi-22030"	13948.08	5734.52
"31901"	"tcruzi-22031"	10078.24	4504.76
"32090"	"tcruzi-22220"	2097.13	462.55
"32459"	"tcruzi-22589"	1001.35	371.4
"32652"	"tcruzi-22782"	4621.05	1259.02
"32653"	"tcruzi-22783"	7507.7	2611.61
"32709"	"tcruzi-22839"	2256.13	322.13
"32711"	"tcruzi-22841"	1157.49	162.62
"32887"	"tcruzi-23017"	3571.78	1565.63
"33119"	"tcruzi-23249"	17892.04	7565.44
"33123"	"tcruzi-23253"	453.91	129.14
"33185"	"tcruzi-23315"	8459.48	5185.32
"33419"	"tcruzi-23549"	2569.11	909.14
"33516"	"tcruzi-23646"	1356.6	357.68
"33592"	"tcruzi-23722"	125.49	64.93
"33758"	"tcruzi-23888"	5395.41	745.21
"33778"	"tcruzi-23908"	818.55	325.65
"33779"	"tcruzi-23909"	1770.66	373.28
"33961"	"tcruzi-24091"	572.46	106.22
"33971"	"tcruzi-24101"	329.84	76.92
"33977"	"tcruzi-24107"	1786.97	320.75
"34135"	"tcruzi-24265"	20927.74	8456.09
"34294"	"tcruzi-24424"	21097.93	16187.01
"34309"	"tcruzi-24439"	8032.31	1281.37
"34336"	"tcruzi-24466"	2546.73	268.47
"34356"	"tcruzi-24486"	2412.12	474.74
"34689"	"tcruzi-24819"	2360.3	495.94
"34923"	"tcruzi-25053"	1543.64	1040.03
"34967"	"tcruzi-25097"	744.93	60.23
"35107"	"tcruzi-25237"	6677.17	1640.75
"35343"	"tcruzi-25473"	7069.12	1302.94
"35587"	"tcruzi-25717"	1067.73	210.66
"35588"	"tcruzi-25718"	2166.36	271.35
"35821"	"tcruzi-25951"	3642.35	873.97
"35964"	"tcruzi-26094"	2139.24	755.45
"36056"	"tcruzi-26186"	3955.89	1183.94
"36130"	"tcruzi-26260"	3482.61	629.91
"36222"	"tcruzi-26352"	1214.69	167.95
"36430"	"tcruzi-26560"	2120.66	331.85
"37149"	"tcruzi-27279"	9866.51	2649.36
"37224"	"tcruzi-27354"	3035.2	1046.95
"37452"	"tcruzi-27582"	1852.57	10388.34
"37577"	"tcruzi-27707"	723.84	283.43
"37697"	"tcruzi-27827"	3696.28	918.45
