"Reporter.Name"	"allData.replica1"	"allData.replica2"
"48878"	"tcruzi-39008"	1697.22	1192.37
"48983"	"tcruzi-39113"	2239.52	707.63
"48994"	"tcruzi-39124"	1662.77	1296.12
"49109"	"tcruzi-39239"	1983.2	1359.79
"49172"	"tcruzi-39302"	6805.56	5034.63
"49464"	"tcruzi-39594"	886.64	395.38
"49884"	"tcruzi-40014"	908.68	526.93
"49939"	"tcruzi-40069"	532.93	502.21
"50097"	"tcruzi-40227"	2540.08	2245.07
"50148"	"tcruzi-40278"	22768.21	17334.54
"51208"	"tcruzi-41338"	406.73	214.11
"51209"	"tcruzi-41339"	701.67	907.14
"51481"	"tcruzi-41611"	16450.42	11433.71
"52116"	"tcruzi-42246"	2428.9	2677.31
"52792"	"tcruzi-42922"	620.92	482.65
"52874"	"tcruzi-43004"	12187.38	7113.05
"52882"	"tcruzi-43012"	7285.57	7064.99
"52883"	"tcruzi-43013"	9325.29	9314.11
"52945"	"tcruzi-43075"	1608.77	1608.6
"53184"	"tcruzi-43314"	5728.18	6704.61
"53185"	"tcruzi-43315"	1701.11	1430.59
"53186"	"tcruzi-43316"	3461.76	3916.92
"53418"	"tcruzi-43548"	202.24	159.51
"53594"	"tcruzi-43724"	28255.89	20325.84
"53700"	"tcruzi-43830"	134.78	153.82
"53828"	"tcruzi-43958"	379.4	62.87
"53831"	"tcruzi-43961"	86.69	79.98
"53867"	"tcruzi-43997"	493.26	254.31
"53925"	"tcruzi-44055"	28681.06	22084.68
"54559"	"tcruzi-44689"	5700	5702.77
"54630"	"tcruzi-44760"	60993.49	34153.26
"54667"	"tcruzi-44797"	45267.33	34273.29
"54669"	"tcruzi-44799"	65380.14	36160.2
"55915"	"tcruzi-46045"	7380.62	8061.44
"55916"	"tcruzi-46046"	6791.68	4191.74
"55917"	"tcruzi-46047"	10176.07	8097.93
"56568"	"tcruzi-46698"	21030.73	17112.12
"56618"	"tcruzi-46748"	6512.2	6266.47
"56620"	"tcruzi-46750"	25650.68	16648.75
"56621"	"tcruzi-46751"	23607.45	19527.66
"56624"	"tcruzi-46754"	32665.63	24578.79
"56881"	"tcruzi-47011"	7827.67	7177.29
"56894"	"tcruzi-47024"	1270.57	673.99
"57345"	"tcruzi-47475"	22024.44	16044.52
"57346"	"tcruzi-47476"	18832.51	17021.63
"57399"	"tcruzi-47529"	442.93	360.93
"57400"	"tcruzi-47530"	469.64	331.74
"58136"	"tcruzi-48266"	672.17	545.6
"58318"	"tcruzi-48448"	306.06	305.41
"58520"	"tcruzi-48650"	4919.74	6711.37
"58799"	"tcruzi-48929"	58644.87	34243.83
"59023"	"tcruzi-49153"	455.84	356.97
"59880"	"tcruzi-50010"	205.77	344.22
"60306"	"tcruzi-50436"	702.82	283.95
"60508"	"tcruzi-50638"	1129.89	1012.94
"60746"	"tcruzi-50876"	10257.79	5147.92
"60935"	"tcruzi-51065"	9969.09	7050.68
"61078"	"tcruzi-51208"	30355.2	22603.93
"61404"	"tcruzi-51534"	746.07	446.88
"61423"	"tcruzi-51553"	33891.45	22515.36
"61558"	"tcruzi-51688"	22422.76	6983.6
"61577"	"tcruzi-51707"	1152.05	795.12
"61786"	"tcruzi-51916"	20597.98	12355.6
"61787"	"tcruzi-51917"	23795.19	12190.91
"61915"	"tcruzi-52045"	25980.65	20945.03
"61976"	"tcruzi-52106"	340.87	358.66
"61977"	"tcruzi-52107"	455.71	294.82
"62393"	"tcruzi-52523"	2597.02	1303.68
"62413"	"tcruzi-52543"	154.53	101.67
"62418"	"tcruzi-52548"	109.35	40.09
"62421"	"tcruzi-52551"	5688.82	4610.21
"62422"	"tcruzi-52552"	6894.12	5354.45
"62480"	"tcruzi-52610"	303.03	149.43
"62579"	"tcruzi-52709"	33215.73	21954.88
"63193"	"tcruzi-53323"	425.84	832.27
"63681"	"tcruzi-53811"	4588.04	3748.1
"63833"	"tcruzi-53963"	704.4	229.45
"63834"	"tcruzi-53964"	1610.93	810.94
"63917"	"tcruzi-54047"	373.1	287.62
"64070"	"tcruzi-54200"	1946.59	2178.6
"64075"	"tcruzi-54205"	424.64	509.4
"64132"	"tcruzi-54262"	13648.71	7870.01
