"Reporter.Name"	"allData.replica1"	"allData.replica2"
"43328"	"tcruzi-33458"	70.69	44.96
"43370"	"tcruzi-33500"	45.48	49.84
"43451"	"tcruzi-33581"	2766.92	1664.18
"43565"	"tcruzi-33695"	5113.92	3695.01
"43566"	"tcruzi-33696"	4779.91	3039.01
"43707"	"tcruzi-33837"	175.2	59
"44059"	"tcruzi-34189"	36.65	27.53
"44444"	"tcruzi-34574"	1962.58	378.69
"45793"	"tcruzi-35923"	1130.71	750.83
"45992"	"tcruzi-36122"	637.35	407.98
"46021"	"tcruzi-36151"	596.36	405.85
"46069"	"tcruzi-36199"	352.09	293.56
"46072"	"tcruzi-36202"	575.72	372.43
"46075"	"tcruzi-36205"	603.31	396.48
"46076"	"tcruzi-36206"	590.95	353.33
"46079"	"tcruzi-36209"	289.13	271.99
"46398"	"tcruzi-36528"	1047.87	661.5
"46532"	"tcruzi-36662"	434.31	172.87
"46534"	"tcruzi-36664"	435.16	281.26
"46538"	"tcruzi-36668"	2468.23	1947.22
"46539"	"tcruzi-36669"	1410.74	1117.49
"46540"	"tcruzi-36670"	54.7	30.41
"46644"	"tcruzi-36774"	36.67	51.19
"46645"	"tcruzi-36775"	34.56	16.31
"46666"	"tcruzi-36796"	48.95	37.1
"46667"	"tcruzi-36797"	44.18	42.25
"46926"	"tcruzi-37056"	611.36	461.6
"47545"	"tcruzi-37675"	523.05	298.59
"47597"	"tcruzi-37727"	107.51	43.99
"47603"	"tcruzi-37733"	142.23	78.95
"48878"	"tcruzi-39008"	59.1	80.87
"48983"	"tcruzi-39113"	117.31	73.51
"48994"	"tcruzi-39124"	82.09	78.42
"49109"	"tcruzi-39239"	2768.25	1587.95
"49172"	"tcruzi-39302"	302.67	217.79
"49464"	"tcruzi-39594"	67.15	34.74
"49884"	"tcruzi-40014"	524.96	171.97
"49939"	"tcruzi-40069"	1228.54	1070.16
"50097"	"tcruzi-40227"	32.79	25.64
"50148"	"tcruzi-40278"	1744.63	1449.76
"51208"	"tcruzi-41338"	189.2	99.45
"51209"	"tcruzi-41339"	54.22	20.58
"51481"	"tcruzi-41611"	176.76	90.94
"52116"	"tcruzi-42246"	66.57	30.74
"52792"	"tcruzi-42922"	56.43	36.74
"52874"	"tcruzi-43004"	78.33	30.48
"52882"	"tcruzi-43012"	266.15	158.78
"52883"	"tcruzi-43013"	249.79	211.34
"52945"	"tcruzi-43075"	213.78	143.17
"53184"	"tcruzi-43314"	6254.89	4778.12
"53185"	"tcruzi-43315"	3838.3	2625.33
"53186"	"tcruzi-43316"	7616.57	4906.33
"53418"	"tcruzi-43548"	7501.78	4422.45
"53594"	"tcruzi-43724"	30.03	26.5
"53700"	"tcruzi-43830"	7032.09	4283.06
"53828"	"tcruzi-43958"	185.32	157.99
"53831"	"tcruzi-43961"	109.77	91.81
"53867"	"tcruzi-43997"	765.25	622.66
"53925"	"tcruzi-44055"	29.67	32.87
"54559"	"tcruzi-44689"	683.39	510.24
"54630"	"tcruzi-44760"	27305.37	16093.13
"54667"	"tcruzi-44797"	27815.31	18424.6
"54669"	"tcruzi-44799"	25698.26	17297.26
"55915"	"tcruzi-46045"	43.75	24.02
"55916"	"tcruzi-46046"	43.03	29.64
"55917"	"tcruzi-46047"	36.46	35.9
"56568"	"tcruzi-46698"	2376.41	1728.38
"56618"	"tcruzi-46748"	47.75	21.38
"56620"	"tcruzi-46750"	53.82	33.13
"56621"	"tcruzi-46751"	980.86	696.24
"56624"	"tcruzi-46754"	280.77	230.51
"56881"	"tcruzi-47011"	1010.64	1121.32
"56894"	"tcruzi-47024"	57.63	87.74
"57345"	"tcruzi-47475"	8303.36	4907.03
"57346"	"tcruzi-47476"	7014.23	4639.5
"57399"	"tcruzi-47529"	93.96	63.94
"57400"	"tcruzi-47530"	128.93	65.03
"58136"	"tcruzi-48266"	97.77	60.93
"58318"	"tcruzi-48448"	290.82	447.8
"58520"	"tcruzi-48650"	1657.5	1095.29
"58799"	"tcruzi-48929"	24366.09	14844.91
"59023"	"tcruzi-49153"	117.16	32.54
"59880"	"tcruzi-50010"	1168.66	587.33
"60306"	"tcruzi-50436"	355.41	224.99
"60508"	"tcruzi-50638"	468.45	344.71
"60746"	"tcruzi-50876"	475.91	287.51
"60935"	"tcruzi-51065"	340.81	181.41
"61078"	"tcruzi-51208"	51.88	24.67
"61404"	"tcruzi-51534"	239.56	146.12
"61423"	"tcruzi-51553"	105.28	95.12
"61558"	"tcruzi-51688"	26.73	25.29
"61577"	"tcruzi-51707"	170.13	88.86
"61786"	"tcruzi-51916"	61.3	24.3
"61787"	"tcruzi-51917"	79.19	71.15
"61915"	"tcruzi-52045"	151.35	52.26
"61976"	"tcruzi-52106"	1535.68	935.29
"61977"	"tcruzi-52107"	1589.34	1332.31
"62393"	"tcruzi-52523"	65.24	60.09
"62413"	"tcruzi-52543"	379.33	192.16
"62418"	"tcruzi-52548"	143.9	126.61
"62421"	"tcruzi-52551"	65.94	49.97
"62422"	"tcruzi-52552"	83.21	39.58
"62480"	"tcruzi-52610"	257.5	208.37
"62579"	"tcruzi-52709"	427.58	229.31
"63193"	"tcruzi-53323"	1125.84	774.53
"63681"	"tcruzi-53811"	607.56	430.25
"63833"	"tcruzi-53963"	409.9	766.47
"63834"	"tcruzi-53964"	580.83	130.94
"63917"	"tcruzi-54047"	1092.2	2743.74
"64070"	"tcruzi-54200"	109.81	139.26
"64075"	"tcruzi-54205"	206.05	308.45
"64132"	"tcruzi-54262"	95.12	90.59
