"Reporter.Name"	"allData.replica1"	"allData.replica2"
"40772"	"tcruzi-30902"	816.9	1171.59
"40789"	"tcruzi-30919"	541.65	926.8
"40791"	"tcruzi-30921"	300.35	532.87
"40793"	"tcruzi-30923"	104.45	133.01
"40794"	"tcruzi-30924"	853.01	1048.53
"40795"	"tcruzi-30925"	197.19	200.05
"40796"	"tcruzi-30926"	805.94	1059.35
"40799"	"tcruzi-30929"	365.84	705.12
"40801"	"tcruzi-30931"	601.91	1020.27
"40802"	"tcruzi-30932"	154.46	162.68
"40805"	"tcruzi-30935"	791.03	1165.29
"40807"	"tcruzi-30937"	729.04	1112.12
"41548"	"tcruzi-31678"	5159.41	9662.81
"41678"	"tcruzi-31808"	192.86	145.1
"41707"	"tcruzi-31837"	13993.51	20681.39
"41708"	"tcruzi-31838"	18228.29	19042.72
"42207"	"tcruzi-32337"	1461.74	1287.09
"42212"	"tcruzi-32342"	237.16	277.16
"42553"	"tcruzi-32683"	20.58	36.77
"42556"	"tcruzi-32686"	36.26	19.46
"42753"	"tcruzi-32883"	129.29	103.95
"43141"	"tcruzi-33271"	2243.06	4821.8
"43170"	"tcruzi-33300"	650.88	1784.4
"43171"	"tcruzi-33301"	744.99	1759.74
"43206"	"tcruzi-33336"	118.57	181.19
"43244"	"tcruzi-33374"	17766.84	10187.47
"43328"	"tcruzi-33458"	27.22	25.93
"43370"	"tcruzi-33500"	402.54	615.86
"43451"	"tcruzi-33581"	12155.76	14300.61
"43565"	"tcruzi-33695"	3959.25	5700.72
"43566"	"tcruzi-33696"	4408.14	5267.54
"43707"	"tcruzi-33837"	70.35	59.96
"44059"	"tcruzi-34189"	27.17	42.77
"44444"	"tcruzi-34574"	606.06	837.88
"45793"	"tcruzi-35923"	1667.16	2033.59
"45992"	"tcruzi-36122"	791.06	1029.64
"46021"	"tcruzi-36151"	658.67	1164.83
"46069"	"tcruzi-36199"	658.01	1060.28
"46072"	"tcruzi-36202"	857.21	1394.35
"46075"	"tcruzi-36205"	348.52	677.79
"46076"	"tcruzi-36206"	451.26	749.26
"46079"	"tcruzi-36209"	407.4	986.81
"46398"	"tcruzi-36528"	2103.33	2034.27
"46532"	"tcruzi-36662"	7373.33	9469.86
"46534"	"tcruzi-36664"	89.1	87.21
"46538"	"tcruzi-36668"	212.32	155.35
"46539"	"tcruzi-36669"	132.6	105.53
"46540"	"tcruzi-36670"	27.47	35.8
"46644"	"tcruzi-36774"	135.55	680.46
"46645"	"tcruzi-36775"	191.51	663.63
"46666"	"tcruzi-36796"	892.81	1180.44
"46667"	"tcruzi-36797"	1184.28	2065.28
"46926"	"tcruzi-37056"	94.54	101.99
"47545"	"tcruzi-37675"	42.47	63.49
"47597"	"tcruzi-37727"	26.14	30.64
"47603"	"tcruzi-37733"	19821.22	24582.37
"48878"	"tcruzi-39008"	205.99	444.71
"48983"	"tcruzi-39113"	54.63	35
"48994"	"tcruzi-39124"	52.39	35.22
"49109"	"tcruzi-39239"	407.55	1367.62
"49172"	"tcruzi-39302"	30.87	44.38
"49464"	"tcruzi-39594"	41.39	32.53
"49884"	"tcruzi-40014"	225.99	371.81
"49939"	"tcruzi-40069"	213.68	155.15
"50097"	"tcruzi-40227"	11.94	15.94
"50148"	"tcruzi-40278"	258.27	134.66
"51208"	"tcruzi-41338"	42.21	46.05
"51209"	"tcruzi-41339"	17.97	42.67
"51481"	"tcruzi-41611"	11.78	17.37
"52116"	"tcruzi-42246"	28.39	21.3
"52792"	"tcruzi-42922"	25.33	32.02
"52874"	"tcruzi-43004"	47.97	45.81
"52882"	"tcruzi-43012"	49.87	55.07
"52883"	"tcruzi-43013"	52.62	38.08
"52945"	"tcruzi-43075"	295.38	576.82
"53184"	"tcruzi-43314"	5260.49	6687.02
"53185"	"tcruzi-43315"	2256.58	3445.49
"53186"	"tcruzi-43316"	5172.35	8595.67
"53418"	"tcruzi-43548"	24.92	7.37
"53594"	"tcruzi-43724"	32.06	18.03
"53700"	"tcruzi-43830"	4646.98	6766.97
"53828"	"tcruzi-43958"	46.52	42.58
"53831"	"tcruzi-43961"	27.22	43.84
"53867"	"tcruzi-43997"	1639.79	2307.15
"53925"	"tcruzi-44055"	36.7	43.65
"54559"	"tcruzi-44689"	6457.5	5058.69
"54630"	"tcruzi-44760"	43066.95	38399.74
"54667"	"tcruzi-44797"	40346.15	36646.53
"54669"	"tcruzi-44799"	42391.52	40578.64
"55915"	"tcruzi-46045"	9.83	43.78
"55916"	"tcruzi-46046"	19.5	20.53
"55917"	"tcruzi-46047"	19.79	22.16
"56568"	"tcruzi-46698"	144.94	129.82
"56618"	"tcruzi-46748"	26.18	23.59
"56620"	"tcruzi-46750"	10.79	50.75
"56621"	"tcruzi-46751"	410.44	553.11
"56624"	"tcruzi-46754"	162.88	240.44
"56881"	"tcruzi-47011"	9231.65	11458.28
"56894"	"tcruzi-47024"	181.74	479.62
"57345"	"tcruzi-47475"	11412.63	15172.73
"57346"	"tcruzi-47476"	12725.51	16563.39
"57399"	"tcruzi-47529"	6016.79	8746.06
"57400"	"tcruzi-47530"	6702.02	9386.45
"58136"	"tcruzi-48266"	40.43	58.62
"58318"	"tcruzi-48448"	22.2	23.58
"58520"	"tcruzi-48650"	264.1	560.31
"58799"	"tcruzi-48929"	35832.55	35521.93
"59023"	"tcruzi-49153"	35.54	41.77
"59880"	"tcruzi-50010"	802.62	1807.52
"60306"	"tcruzi-50436"	544.37	1632.48
"60508"	"tcruzi-50638"	56.04	37.7
"60746"	"tcruzi-50876"	1190.62	2462.92
"60935"	"tcruzi-51065"	49.03	55.07
"61078"	"tcruzi-51208"	17.78	22.69
"61404"	"tcruzi-51534"	52.31	75.45
"61423"	"tcruzi-51553"	20897.22	23714.35
"61558"	"tcruzi-51688"	103.09	35.22
"61577"	"tcruzi-51707"	18.27	47.44
"61786"	"tcruzi-51916"	14434.1	12714.4
"61787"	"tcruzi-51917"	16374.15	18937.53
"61915"	"tcruzi-52045"	8609.03	11771.77
"61976"	"tcruzi-52106"	439.15	682.13
"61977"	"tcruzi-52107"	1110.46	5245.93
"62393"	"tcruzi-52523"	54.5	54.92
"62413"	"tcruzi-52543"	66.3	39.44
"62418"	"tcruzi-52548"	63.97	86.78
"62421"	"tcruzi-52551"	37.73	37.26
"62422"	"tcruzi-52552"	64.08	56.4
"62480"	"tcruzi-52610"	35.54	71.09
"62579"	"tcruzi-52709"	7882.07	9134.85
"63193"	"tcruzi-53323"	311.47	317.81
"63681"	"tcruzi-53811"	459.03	454.75
"63833"	"tcruzi-53963"	60.01	18.84
"63834"	"tcruzi-53964"	143.49	167.08
"63917"	"tcruzi-54047"	35.87	91.44
"64070"	"tcruzi-54200"	1725.91	4818.73
"64075"	"tcruzi-54205"	2946.41	7352.68
"64132"	"tcruzi-54262"	8982.81	9703.37
"64133"	"tcruzi-54263"	8980.34	10967.02
"64134"	"tcruzi-54264"	8152.62	9758.97
"64135"	"tcruzi-54265"	9703.19	10710.67
"64136"	"tcruzi-54266"	7533.18	8358.59
"64137"	"tcruzi-54267"	12487.47	16242.47
"64138"	"tcruzi-54268"	12728.54	16378.07
"64140"	"tcruzi-54270"	12937.35	14545.12
"64157"	"tcruzi-54287"	4891.03	2889.28
"64158"	"tcruzi-54288"	5152.38	3553.4
"64486"	"tcruzi-54616"	4854.38	6302.48
"64794"	"tcruzi-54924"	30.89	36.4
"64881"	"tcruzi-55011"	55.58	56.35
"64984"	"tcruzi-55114"	3303.31	3594.68
"64990"	"tcruzi-55120"	11.57	33.79
