"Reporter.Name"	"allData.replica1"	"allData.replica2"
"352561"	"tcruzi-mutagenesis-scan-24526"	39279.68	32095.03
"352562"	"tcruzi-mutagenesis-scan-24527"	28595.77	23865.05
"352572"	"tcruzi-mutagenesis-scan-24537"	23979.43	17390.48
"352573"	"tcruzi-mutagenesis-scan-24538"	23187.35	18479.55
"352679"	"tcruzi-mutagenesis-scan-24644"	29420.48	29220.74
"353213"	"tcruzi-mutagenesis-scan-25178"	28685.22	28692.93
"353214"	"tcruzi-mutagenesis-scan-25179"	26106.62	22449.19
"353216"	"tcruzi-mutagenesis-scan-25181"	36636.94	28373.06
"353217"	"tcruzi-mutagenesis-scan-25182"	26036.36	20431.14
"353218"	"tcruzi-mutagenesis-scan-25183"	34428.06	28951.87
"353219"	"tcruzi-mutagenesis-scan-25184"	19984.28	16337.49
"353220"	"tcruzi-mutagenesis-scan-25185"	1266.37	924.25
"353221"	"tcruzi-mutagenesis-scan-25186"	883.97	574.06
"353222"	"tcruzi-mutagenesis-scan-25187"	411.02	244.44
"353223"	"tcruzi-mutagenesis-scan-25188"	499.78	362.38
"353224"	"tcruzi-mutagenesis-scan-25189"	31967.84	29051.25
"353225"	"tcruzi-mutagenesis-scan-25190"	28322.42	24959.71
"353226"	"tcruzi-mutagenesis-scan-25191"	39679.37	34014.8
"353227"	"tcruzi-mutagenesis-scan-25192"	34727.35	32914.09
"353228"	"tcruzi-mutagenesis-scan-25193"	36030.4	34357.15
"353229"	"tcruzi-mutagenesis-scan-25194"	45315.84	34950.21
"353230"	"tcruzi-mutagenesis-scan-25195"	32874.97	26616.46
"353231"	"tcruzi-mutagenesis-scan-25196"	28788.73	28503.27
"353232"	"tcruzi-mutagenesis-scan-25197"	27641.24	21355.68
"353233"	"tcruzi-mutagenesis-scan-25198"	27482.36	23276.7
"353234"	"tcruzi-mutagenesis-scan-25199"	28510.15	23315.17
"353235"	"tcruzi-mutagenesis-scan-25200"	6425.84	4263.03
"353236"	"tcruzi-mutagenesis-scan-25201"	6385.48	3011.71
"353237"	"tcruzi-mutagenesis-scan-25202"	28804.08	25074.3
"353238"	"tcruzi-mutagenesis-scan-25203"	17339.05	11470.85
"353239"	"tcruzi-mutagenesis-scan-25204"	32466.16	28787.45
"353240"	"tcruzi-mutagenesis-scan-25205"	23827.21	21859.85
"354344"	"tcruzi-mutagenesis-scan-26309"	39743.31	38459.54
"354345"	"tcruzi-mutagenesis-scan-26310"	32864.43	28205.84
"354348"	"tcruzi-mutagenesis-scan-26313"	19611.3	16661.11
"354349"	"tcruzi-mutagenesis-scan-26314"	19658.64	17233.47
"354379"	"tcruzi-mutagenesis-scan-26344"	35376.38	32595.18
"354380"	"tcruzi-mutagenesis-scan-26345"	26785.8	27513.94
"354381"	"tcruzi-mutagenesis-scan-26346"	31274	27483.88
"354382"	"tcruzi-mutagenesis-scan-26347"	25117.97	21146.7
"354383"	"tcruzi-mutagenesis-scan-26348"	36904.52	33342.04
"354384"	"tcruzi-mutagenesis-scan-26349"	23853.84	25746.69
"354385"	"tcruzi-mutagenesis-scan-26350"	511.07	500.91
"354386"	"tcruzi-mutagenesis-scan-26351"	565.85	342.25
"354387"	"tcruzi-mutagenesis-scan-26352"	273.93	153.46
"354388"	"tcruzi-mutagenesis-scan-26353"	480.14	424.37
"354389"	"tcruzi-mutagenesis-scan-26354"	31069.27	27847.83
"354390"	"tcruzi-mutagenesis-scan-26355"	28501.63	26260.77
"354391"	"tcruzi-mutagenesis-scan-26356"	43156.74	36355.96
"354392"	"tcruzi-mutagenesis-scan-26357"	35014.82	31484.88
"354393"	"tcruzi-mutagenesis-scan-26358"	36116.85	32647.51
"354394"	"tcruzi-mutagenesis-scan-26359"	33380.4	26968.46
"354395"	"tcruzi-mutagenesis-scan-26360"	30081.91	29029.1
"354396"	"tcruzi-mutagenesis-scan-26361"	34993.32	30930.24
"354397"	"tcruzi-mutagenesis-scan-26362"	32467.51	30571.35
"354398"	"tcruzi-mutagenesis-scan-26363"	8224.82	8023.12
"354399"	"tcruzi-mutagenesis-scan-26364"	3271.05	2095.31
"354400"	"tcruzi-mutagenesis-scan-26365"	21838.28	21780.6
"354401"	"tcruzi-mutagenesis-scan-26366"	16867.32	14853.03
"354402"	"tcruzi-mutagenesis-scan-26367"	30943.42	30070.69
"354403"	"tcruzi-mutagenesis-scan-26368"	24943.96	23290.05
"354450"	"tcruzi-mutagenesis-scan-26415"	22371.65	14591.62
"354451"	"tcruzi-mutagenesis-scan-26416"	20032.58	14565.01
"354456"	"tcruzi-mutagenesis-scan-26421"	33746.37	31209.99
"354457"	"tcruzi-mutagenesis-scan-26422"	34632.47	30800.26
"354458"	"tcruzi-mutagenesis-scan-26423"	33530.93	29318.68
"354459"	"tcruzi-mutagenesis-scan-26424"	27549.96	22619.84
"354460"	"tcruzi-mutagenesis-scan-26425"	31982.35	30185.83
"354461"	"tcruzi-mutagenesis-scan-26426"	23701.82	24530.75
"354462"	"tcruzi-mutagenesis-scan-26427"	611.18	477.71
"354463"	"tcruzi-mutagenesis-scan-26428"	535.28	331.6
"354464"	"tcruzi-mutagenesis-scan-26429"	375.51	259.31
"354465"	"tcruzi-mutagenesis-scan-26430"	450.62	255.58
"354466"	"tcruzi-mutagenesis-scan-26431"	31348	27207.84
"354467"	"tcruzi-mutagenesis-scan-26432"	29184.31	25380.21
"354468"	"tcruzi-mutagenesis-scan-26433"	36904.79	33667.11
"354469"	"tcruzi-mutagenesis-scan-26434"	32471.3	32283.67
"354470"	"tcruzi-mutagenesis-scan-26435"	28588.15	23681.73
"354471"	"tcruzi-mutagenesis-scan-26436"	30683.41	26542.95
"354472"	"tcruzi-mutagenesis-scan-26437"	30878.51	28714.04
"354473"	"tcruzi-mutagenesis-scan-26438"	10819.73	8585.75
"354474"	"tcruzi-mutagenesis-scan-26439"	2890.09	2067.82
"354475"	"tcruzi-mutagenesis-scan-26440"	23206.22	22001
"354476"	"tcruzi-mutagenesis-scan-26441"	20550.63	15530.58
"354477"	"tcruzi-mutagenesis-scan-26442"	36002.9	33548.3
